YEAR,STATE,FISHERY,MONTH,DATE,SITE,SPECIES,CLIP,CLIPPED,LEN
2014,WI,Warm-Open,Jun,2014-06-13,903,Walleye,00: NONE,No Clip,15.4
2014,WI,Warm-Open,Jun,2014-06-13,903,Walleye,00: NONE,No Clip,17.9
2014,WI,Cold-Open,Jun,2014-06-13,903,Lake Trout,00: NONE,No Clip,21
2014,WI,Cold-Open,Jun,2014-06-13,903,Siscowet,00: NONE,No Clip,25.4
2014,WI/MN,Cold-Open,Jun,2014-06-14,903,Walleye,00: NONE,No Clip,15.4
2014,WI/MN,Cold-Open,Jun,2014-06-14,903,Walleye,00: NONE,No Clip,17.9
2014,WI/MN,Cold-Open,Jun,2014-06-14,903,Coho,00: NONE,No Clip,16.9
2014,WI/MN,Cold-Open,Jun,2014-06-14,903,Chinook,00: NONE,No Clip,20.9
2014,WI,Warm-Open,Jun,2014-06-14,903,Walleye,00: NONE,No Clip,18.8
2014,WI,Warm-Open,Jun,2014-06-14,903,Walleye,00: NONE,No Clip,20.5
2014,WI/MN,Warm-Open,Jun,2014-06-14,903,Walleye,00: NONE,No Clip,26.7
2014,WI,Warm-Open,Jun,2014-06-14,903,Walleye,00: NONE,No Clip,16
2014,WI,Warm-Open,Jun,2014-06-14,903,Walleye,00: NONE,No Clip,15.6
2014,WI,Warm-Open,Jun,2014-06-14,903,Walleye,00: NONE,No Clip,17.3
2014,WI,Warm-Open,Jun,2014-06-14,903,Walleye,00: NONE,No Clip,15
2014,WI,Warm-Open,Jun,2014-06-14,903,Walleye,00: NONE,No Clip,28
2014,WI,Warm-Open,Jun,2014-06-14,903,Walleye,00: NONE,No Clip,25.8
2014,WI,Warm-Open,Jun,2014-06-14,903,Northern Pike,00: NONE,No Clip,31.9
2014,WI,Warm-Open,Jun,2014-06-14,903,Lake Trout,00: NONE,No Clip,26.7
2014,WI,Warm-Open,Jun,2014-06-14,903,Walleye,00: NONE,No Clip,20.2
2014,WI,Warm-Open,Jun,2014-06-14,903,Walleye,00: NONE,No Clip,23.4
2014,WI,Warm-Open,Jun,2014-06-14,903,Walleye,00: NONE,No Clip,20.4
2014,WI,Warm-Open,Jun,2014-06-14,903,Walleye,00: NONE,No Clip,18.5
2014,WI,Warm-Open,Jun,2014-06-14,903,Walleye,00: NONE,No Clip,18.3
2014,WI,Warm-Open,Jun,2014-06-14,903,Walleye,00: NONE,No Clip,20.1
2014,WI,Warm-Open,Jun,2014-06-14,903,Walleye,00: NONE,No Clip,15.5
2014,WI,Warm-Open,Jun,2014-06-14,905,Walleye,00: NONE,No Clip,16.7
2014,WI,Warm-Open,Jun,2014-06-14,905,Walleye,00: NONE,No Clip,18.2
2014,WI,Warm-Open,Jun,2014-06-14,905,Walleye,00: NONE,No Clip,18.1
2014,WI,Warm-Open,Jun,2014-06-16,903,Walleye,00: NONE,No Clip,25.8
2014,WI,Warm-Open,Jun,2014-06-16,903,Walleye,00: NONE,No Clip,18.1
2014,WI,Warm-Open,Jun,2014-06-16,903,Walleye,00: NONE,No Clip,15.3
2014,WI,Cold-Open,Jun,2014-06-16,903,Lake Trout,00: NONE,No Clip,22.5
2014,WI,Warm-Open,Jun,2014-06-16,903,Walleye,00: NONE,No Clip,19.5
2014,WI,Warm-Open,Jun,2014-06-16,903,Black Crappie,00: NONE,No Clip,12.4
2014,WI,Warm-Open,Jun,2014-06-20,903,Walleye,00: NONE,No Clip,18.9
2014,WI,Warm-Open,Jun,2014-06-20,903,Walleye,00: NONE,No Clip,20.7
2014,WI,Warm-Open,Jun,2014-06-20,903,Walleye,00: NONE,No Clip,16.1
2014,WI,Warm-Open,Jun,2014-06-21,903,Walleye,00: NONE,No Clip,18.6
2014,WI,Cold-Open,Jun,2014-06-22,903,Brown Trout,00: NONE,No Clip,23.2
2014,WI,Cold-Open,Jun,2014-06-22,903,Chinook,00: NONE,No Clip,18.6
2014,WI,Cold-Open,Jun,2014-06-22,903,Lake Trout,00: NONE,No Clip,34.5
2014,WI,Warm-Open,Jun,2014-06-22,903,Walleye,00: NONE,No Clip,17.1
2014,WI,Warm-Open,Jun,2014-06-22,903,Walleye,00: NONE,No Clip,16.7
2014,WI,Warm-Open,Jun,2014-06-22,903,Walleye,00: NONE,No Clip,17.1
2014,WI,Warm-Open,Jun,2014-06-22,903,Walleye,00: NONE,No Clip,19
2014,WI/MN,Cold-Open,Jun,2014-06-22,903,Lake Trout,00: NONE,No Clip,30.5
2014,WI/MN,Warm-Open,Jun,2014-06-22,905,Walleye,00: NONE,No Clip,16.4
2014,WI,Warm-Open,Jun,2014-06-22,903,Walleye,00: NONE,No Clip,16.4
2014,WI,Warm-Open,Jun,2014-06-22,903,Walleye,00: NONE,No Clip,17.2
2014,WI,Warm-Open,Jun,2014-06-22,903,Walleye,00: NONE,No Clip,20
2014,MN,Warm-Open,Jun,2014-06-25,903,Walleye,00: NONE,No Clip,17.5
2014,MN,Warm-Open,Jun,2014-06-25,903,Walleye,00: NONE,No Clip,17.8
2014,WI,Warm-Open,Jun,2014-06-26,905,Walleye,00: NONE,No Clip,17.4
2014,WI,Warm-Open,Jun,2014-06-26,903,Walleye,00: NONE,No Clip,15.3
2014,WI,Warm-Open,Jun,2014-06-29,903,Walleye,00: NONE,No Clip,17.9
2014,WI,Warm-Open,Jul,2014-07-03,903,Walleye,00: NONE,No Clip,18
2014,WI,Warm-Open,Jul,2014-07-03,903,Walleye,00: NONE,No Clip,19.6
2014,WI/MN,Cold-Open,Jul,2014-07-03,903,Lake Trout,00: NONE,No Clip,21.5
2014,WI,Cold-Open,Jul,2014-07-03,903,Lake Trout,00: NONE,No Clip,21.6
2014,WI,Cold-Open,Jul,2014-07-03,903,Lake Trout,00: NONE,No Clip,20.9
2014,WI,Cold-Open,Jul,2014-07-03,903,Lake Trout,00: NONE,No Clip,21
2014,WI,Cold-Open,Jul,2014-07-03,903,Lake Trout,00: NONE,No Clip,19.4
2014,WI,Cold-Open,Jul,2014-07-03,903,Lake Trout,00: NONE,No Clip,21.5
2014,MN,Cold-Open,Jul,2014-07-03,903,Chinook,00: NONE,No Clip,24.9
2014,MN,Cold-Open,Jul,2014-07-03,903,Lake Trout,00: NONE,No Clip,21.6
2014,WI,Warm-Open,Jul,2014-07-03,903,Walleye,00: NONE,No Clip,15.9
2014,WI,Warm-Open,Jul,2014-07-03,903,Black Crappie,00: NONE,No Clip,10.8
2014,WI,Warm-Open,Jul,2014-07-04,903,Walleye,00: NONE,No Clip,18.6
2014,WI,Warm-Open,Jul,2014-07-04,903,Walleye,00: NONE,No Clip,16.2
2014,WI,Warm-Open,Jul,2014-07-04,903,Walleye,00: NONE,No Clip,20
2014,WI,Warm-Open,Jul,2014-07-04,903,Walleye,00: NONE,No Clip,20.5
2014,WI,Warm-Open,Jul,2014-07-04,903,Walleye,00: NONE,No Clip,24.6
2014,WI,Warm-Open,Jul,2014-07-04,903,Walleye,00: NONE,No Clip,25.9
2014,WI,Cold-Open,Jul,2014-07-04,903,Lake Trout,00: NONE,No Clip,23.1
2014,WI,Cold-Open,Jul,2014-07-04,903,Lake Trout,00: NONE,No Clip,20.1
2014,WI,Warm-Open,Jul,2014-07-04,903,Northern Pike,00: NONE,No Clip,26.1
2014,WI,Cold-Open,Jul,2014-07-04,903,Lake Trout,00: NONE,No Clip,23
2014,WI,Cold-Open,Jul,2014-07-04,903,Lake Trout,00: NONE,No Clip,21.9
2014,WI,Cold-Open,Jul,2014-07-04,903,Lake Trout,00: NONE,No Clip,19.7
2014,WI,Cold-Open,Jul,2014-07-04,903,Lake Trout,00: NONE,No Clip,22.4
2014,WI,Cold-Open,Jul,2014-07-04,903,Lake Trout,00: NONE,No Clip,22.2
2014,WI,Cold-Open,Jul,2014-07-04,903,Lake Trout,00: NONE,No Clip,21.3
2014,WI,Cold-Open,Jul,2014-07-04,903,Coho,00: NONE,No Clip,20
2014,WI,Warm-Open,Jul,2014-07-04,903,Walleye,00: NONE,No Clip,18.9
2014,WI,Warm-Open,Jul,2014-07-04,903,Walleye,00: NONE,No Clip,23.8
2014,WI,Warm-Open,Jul,2014-07-04,903,Walleye,00: NONE,No Clip,19.3
2014,WI,Warm-Open,Jul,2014-07-04,903,Walleye,00: NONE,No Clip,17.9
2014,WI,Warm-Open,Jul,2014-07-04,903,Walleye,00: NONE,No Clip,19
2014,WI,Warm-Open,Jul,2014-07-04,903,Walleye,00: NONE,No Clip,23.4
2014,WI,Warm-Open,Jul,2014-07-05,903,Walleye,00: NONE,No Clip,24.5
2014,WI,Warm-Open,Jul,2014-07-05,903,Walleye,00: NONE,No Clip,24.9
2014,WI,Cold-Open,Jul,2014-07-05,903,Lake Trout,00: NONE,No Clip,24.6
2014,WI,Cold-Open,Jul,2014-07-05,903,Lake Trout,00: NONE,No Clip,22.3
2014,WI,Cold-Open,Jul,2014-07-05,903,Lake Trout,00: NONE,No Clip,24.4
2014,WI,Cold-Open,Jul,2014-07-05,903,Lake Trout,00: NONE,No Clip,23.7
2014,WI,Cold-Open,Jul,2014-07-05,903,Lake Trout,00: NONE,No Clip,25.7
2014,WI,Cold-Open,Jul,2014-07-05,903,Siscowet,00: NONE,No Clip,22
2014,WI,Cold-Open,Jul,2014-07-05,903,Lake Trout,00: NONE,No Clip,21.2
2014,WI,Cold-Open,Jul,2014-07-05,903,Lake Trout,00: NONE,No Clip,21.7
2014,WI,Cold-Open,Jul,2014-07-05,903,Siscowet,00: NONE,No Clip,27.4
2014,WI,Cold-Open,Jul,2014-07-06,903,Lake Trout,00: NONE,No Clip,21.2
2014,WI,Cold-Open,Jul,2014-07-06,903,Lake Trout,00: NONE,No Clip,18.7
2014,WI,Cold-Open,Jul,2014-07-06,903,Lake Trout,00: NONE,No Clip,20.2
2014,WI,Warm-Open,Jul,2014-07-06,903,Walleye,00: NONE,No Clip,25.8
2014,WI,Warm-Open,Jul,2014-07-06,903,Black Crappie,00: NONE,No Clip,12.5
2014,WI,Warm-Open,Jul,2014-07-06,903,Walleye,00: NONE,No Clip,17.5
2014,WI,Warm-Open,Jul,2014-07-07,903,Walleye,00: NONE,No Clip,18.4
2014,WI,Warm-Open,Jul,2014-07-07,903,Walleye,00: NONE,No Clip,18
2014,WI,Warm-Open,Jul,2014-07-07,903,Walleye,00: NONE,No Clip,18
2014,WI,Warm-Open,Jul,2014-07-07,905,Walleye,00: NONE,No Clip,15
2014,WI,Cold-Open,Jul,2014-07-07,903,Brown Trout,00: NONE,No Clip,22.3
2014,WI,Cold-Open,Jul,2014-07-07,903,Brown Trout,00: NONE,No Clip,22.4
2014,WI,Warm-Open,Jul,2014-07-07,903,Walleye,00: NONE,No Clip,19.1
2014,WI,Warm-Open,Jul,2014-07-07,903,Yellow Perch,00: NONE,No Clip,10.6
2014,WI,Warm-Open,Jul,2014-07-08,903,Walleye,00: NONE,No Clip,17.7
2014,WI,Warm-Open,Jul,2014-07-08,903,Walleye,00: NONE,No Clip,17.9
2014,WI,Warm-Open,Jul,2014-07-08,903,Walleye,00: NONE,No Clip,23.1
2014,WI,Warm-Open,Jul,2014-07-11,903,Walleye,00: NONE,No Clip,18.6
2014,WI,Warm-Open,Jul,2014-07-11,903,Walleye,00: NONE,No Clip,20.4
2014,WI,Warm-Open,Jul,2014-07-11,903,Walleye,00: NONE,No Clip,23.6
2014,WI,Warm-Open,Jul,2014-07-11,903,Walleye,00: NONE,No Clip,20.4
2014,WI,Warm-Open,Jul,2014-07-11,903,Black Crappie,00: NONE,No Clip,12.4
2014,WI,Warm-Open,Jul,2014-07-11,903,Walleye,00: NONE,No Clip,17.7
2014,WI,Warm-Open,Jul,2014-07-11,903,Walleye,00: NONE,No Clip,17.7
2014,MN,Cold-Open,Jul,2014-07-12,903,Siscowet,00: NONE,No Clip,26.2
2014,MN,Cold-Open,Jul,2014-07-12,903,Lake Trout,00: NONE,No Clip,21.1
2014,MN,Cold-Open,Jul,2014-07-12,903,Lake Trout,00: NONE,No Clip,24.9
2014,MN,Cold-Open,Jul,2014-07-12,903,Lake Trout,00: NONE,No Clip,32.5
2014,MN,Cold-Open,Jul,2014-07-12,903,Lake Trout,00: NONE,No Clip,25.4
2014,WI,Warm-Open,Jul,2014-07-12,903,Walleye,00: NONE,No Clip,27
2014,WI,Warm-Open,Jul,2014-07-12,903,Walleye,00: NONE,No Clip,20.4
2014,WI,Warm-Open,Jul,2014-07-12,903,Walleye,00: NONE,No Clip,17.8
2014,WI,Warm-Open,Jul,2014-07-12,903,Walleye,00: NONE,No Clip,16
2014,WI,Warm-Open,Jul,2014-07-12,903,Walleye,00: NONE,No Clip,18.3
2014,WI,Warm-Open,Jul,2014-07-12,903,Black Crappie,00: NONE,No Clip,12
2014,WI,Cold-Open,Jul,2014-07-12,903,Lake Trout,00: NONE,No Clip,19.1
2014,WI,Warm-Open,Jul,2014-07-12,903,Walleye,00: NONE,No Clip,18.4
2014,WI,Warm-Open,Jul,2014-07-12,903,Walleye,00: NONE,No Clip,16.9
2014,WI,Warm-Open,Jul,2014-07-12,903,Walleye,00: NONE,No Clip,19.4
2014,WI,Warm-Open,Jul,2014-07-12,903,Walleye,00: NONE,No Clip,21.4
2014,WI,Cold-Open,Jul,2014-07-12,903,Lake Trout,00: NONE,No Clip,31.5
2014,WI,Cold-Open,Jul,2014-07-12,903,Coho,00: NONE,No Clip,15.5
2014,WI,Cold-Open,Jul,2014-07-12,903,Lake Trout,00: NONE,No Clip,17.8
2014,WI,Cold-Open,Jul,2014-07-12,903,Lake Trout,00: NONE,No Clip,21.1
2014,WI,Cold-Open,Jul,2014-07-12,903,Lake Trout,00: NONE,No Clip,21.5
2014,WI,Warm-Open,Jul,2014-07-12,903,Walleye,00: NONE,No Clip,18.2
2014,WI,Warm-Open,Jul,2014-07-12,903,Walleye,00: NONE,No Clip,19.9
2014,WI,Warm-Open,Jul,2014-07-12,903,Walleye,00: NONE,No Clip,17.5
2014,WI,Warm-Open,Jul,2014-07-12,903,Walleye,00: NONE,No Clip,25.5
2014,WI,Warm-Open,Jul,2014-07-12,903,Walleye,00: NONE,No Clip,15.1
2014,WI,Warm-Open,Jul,2014-07-12,903,Walleye,00: NONE,No Clip,17.3
2014,WI,Warm-Open,Jul,2014-07-12,903,Walleye,00: NONE,No Clip,18.3
2014,WI,Warm-Open,Jul,2014-07-12,903,Black Crappie,00: NONE,No Clip,12.3
2014,WI,Cold-Open,Jul,2014-07-12,903,Lake Trout,00: NONE,No Clip,25.1
2014,WI,Cold-Open,Jul,2014-07-12,903,Lake Trout,00: NONE,No Clip,27
2014,WI,Cold-Open,Jul,2014-07-12,903,Chinook,00: NONE,No Clip,22.9
2014,WI,Warm-Open,Jul,2014-07-12,903,Walleye,00: NONE,No Clip,18.1
2014,WI,Warm-Open,Jul,2014-07-12,903,Walleye,00: NONE,No Clip,15.1
2014,WI,Warm-Open,Jul,2014-07-13,903,Walleye,00: NONE,No Clip,19.4
2014,WI,Warm-Open,Jul,2014-07-13,903,Walleye,00: NONE,No Clip,27.5
2014,WI,Warm-Open,Jul,2014-07-13,903,Walleye,00: NONE,No Clip,19.5
2014,WI,Warm-Open,Jul,2014-07-13,903,Walleye,00: NONE,No Clip,19.6
2014,WI,Cold-Open,Jul,2014-07-12,903,Lake Trout,00: NONE,No Clip,15.6
2014,WI,Cold-Open,Jul,2014-07-12,903,Lake Trout,00: NONE,No Clip,19
2014,WI,Cold-Open,Jul,2014-07-12,903,Lake Trout,00: NONE,No Clip,18.2
2014,WI,Cold-Open,Jul,2014-07-12,903,Lake Trout,00: NONE,No Clip,18.3
2014,WI,Cold-Open,Jul,2014-07-12,903,Lake Trout,00: NONE,No Clip,20.2
2014,WI,Cold-Open,Jul,2014-07-12,903,Lake Trout,00: NONE,No Clip,20.7
2014,WI,Cold-Open,Jul,2014-07-12,903,Lake Trout,00: NONE,No Clip,22
2014,WI,Cold-Open,Jul,2014-07-12,903,Lake Trout,00: NONE,No Clip,21.1
2014,WI,Cold-Open,Jul,2014-07-12,903,Lake Trout,00: NONE,No Clip,23.2
2014,WI,Cold-Open,Jul,2014-07-12,903,Lake Trout,00: NONE,No Clip,24.7
2014,WI,Cold-Open,Jul,2014-07-12,903,Lake Trout,00: NONE,No Clip,24.7
2014,WI,Cold-Open,Jul,2014-07-12,903,Coho,00: NONE,No Clip,16.1
2014,WI/MN,Warm-Open,Jul,2014-07-12,903,Walleye,00: NONE,No Clip,15.6
2014,WI/MN,Warm-Open,Jul,2014-07-12,903,Walleye,00: NONE,No Clip,19.2
2014,WI,Warm-Open,Jul,2014-07-12,905,Black Crappie,00: NONE,No Clip,14
2014,WI,Warm-Open,Jul,2014-07-13,903,Walleye,00: NONE,No Clip,17.5
2014,WI,Warm-Open,Jul,2014-07-13,903,Walleye,00: NONE,No Clip,24.2
2014,WI,Warm-Open,Jul,2014-07-13,903,Walleye,00: NONE,No Clip,29.1
2014,WI,Warm-Open,Jul,2014-07-13,903,Walleye,00: NONE,No Clip,24.2
2014,WI,Warm-Open,Jul,2014-07-13,903,Walleye,00: NONE,No Clip,18.3
2014,WI,Warm-Open,Jul,2014-07-13,903,Walleye,00: NONE,No Clip,19.6
2014,WI,Warm-Open,Jul,2014-07-13,903,Walleye,00: NONE,No Clip,18
2014,WI,Warm-Open,Jul,2014-07-13,903,Walleye,00: NONE,No Clip,22.9
2014,WI,Warm-Open,Jul,2014-07-13,903,Walleye,00: NONE,No Clip,17.3
2014,WI,Cold-Open,Jul,2014-07-13,903,Lake Trout,00: NONE,No Clip,17.7
2014,WI,Cold-Open,Jul,2014-07-13,903,Lake Trout,00: NONE,No Clip,17.8
2014,WI,Cold-Open,Jul,2014-07-13,903,Walleye,00: NONE,No Clip,18.3
2014,WI,Warm-Open,Jul,2014-07-13,903,Walleye,00: NONE,No Clip,19.4
2014,WI,Warm-Open,Jul,2014-07-15,903,Walleye,00: NONE,No Clip,24
2014,WI,Warm-Open,Jul,2014-07-15,903,Walleye,00: NONE,No Clip,16.5
2014,WI,Warm-Open,Jul,2014-07-15,903,Walleye,00: NONE,No Clip,23.5
2014,WI,Warm-Open,Jul,2014-07-15,903,Walleye,00: NONE,No Clip,22.6
2014,WI,Warm-Open,Jul,2014-07-15,903,Walleye,00: NONE,No Clip,18.1
2014,WI/MN,Warm-Open,Jul,2014-07-15,903,Walleye,00: NONE,No Clip,16.4
2014,WI,Warm-Open,Jul,2014-07-16,903,Walleye,00: NONE,No Clip,18.6
2014,WI,Warm-Open,Jul,2014-07-16,903,Walleye,00: NONE,No Clip,24.8
2014,WI,Warm-Open,Jul,2014-07-16,903,Walleye,00: NONE,No Clip,18
2014,WI,Warm-Open,Jul,2014-07-16,903,Walleye,00: NONE,No Clip,17.1
2014,WI,Warm-Open,Jul,2014-07-16,903,Walleye,00: NONE,No Clip,15.5
2014,WI,Warm-Open,Jul,2014-07-16,903,Walleye,00: NONE,No Clip,16.6
2014,WI,Warm-Open,Jul,2014-07-16,903,Walleye,00: NONE,No Clip,16.6
2014,WI,Warm-Open,Jul,2014-07-16,903,Walleye,00: NONE,No Clip,17.8
2014,WI,Warm-Open,Jul,2014-07-16,903,Walleye,00: NONE,No Clip,17.1
2014,WI,Warm-Open,Jul,2014-07-16,903,Black Crappie,00: NONE,No Clip,11.4
2014,WI,Warm-Open,Jul,2014-07-16,903,Black Crappie,00: NONE,No Clip,10.5
2014,WI,Warm-Open,Jul,2014-07-16,905,Walleye,00: NONE,No Clip,18.5
2014,WI,Warm-Open,Jul,2014-07-19,903,Walleye,00: NONE,No Clip,27.4
2014,WI,Warm-Open,Jul,2014-07-19,903,Walleye,00: NONE,No Clip,21.7
2014,WI,Warm-Open,Jul,2014-07-19,903,Lake Trout,01: AD,Clip,19.5
2014,WI,Cold-Open,Jul,2014-07-19,903,Coho,00: NONE,No Clip,19.6
2014,WI,Warm-Open,Jul,2014-07-19,903,Lake Trout,00: NONE,No Clip,22.6
2014,WI,Warm-Open,Jul,2014-07-19,903,Walleye,00: NONE,No Clip,19.2
2014,WI,Warm-Open,Jul,2014-07-19,903,Walleye,00: NONE,No Clip,17.3
2014,WI,Warm-Open,Jul,2014-07-19,903,Walleye,00: NONE,No Clip,17.4
2014,WI,Cold-Open,Jul,2014-07-19,903,Lake Trout,00: NONE,No Clip,18.1
2014,WI,Cold-Open,Jul,2014-07-19,903,Lake Trout,00: NONE,No Clip,17.7
2014,WI,Cold-Open,Jul,2014-07-19,903,Lake Trout,00: NONE,No Clip,16.1
2014,WI,Warm-Open,Jul,2014-07-19,903,Black Crappie,00: NONE,No Clip,11.9
2014,WI,Warm-Open,Jul,2014-07-19,903,Walleye,00: NONE,No Clip,15.6
2014,WI,Warm-Open,Jul,2014-07-19,903,Walleye,00: NONE,No Clip,15.6
2014,WI,Warm-Open,Jul,2014-07-19,903,Walleye,00: NONE,No Clip,15.4
2014,WI,Warm-Open,Jul,2014-07-19,903,Walleye,00: NONE,No Clip,17.9
2014,WI,Warm-Open,Jul,2014-07-19,903,Walleye,00: NONE,No Clip,17.7
2014,WI,Warm-Open,Jul,2014-07-19,903,Walleye,00: NONE,No Clip,18.8
2014,WI,Warm-Open,Jul,2014-07-19,903,Walleye,00: NONE,No Clip,16.8
2014,WI,Warm-Open,Jul,2014-07-19,903,Walleye,00: NONE,No Clip,16.9
2014,WI,Warm-Open,Jul,2014-07-19,903,Walleye,00: NONE,No Clip,18.2
2014,WI,Warm-Open,Jul,2014-07-19,903,Walleye,00: NONE,No Clip,15.2
2014,WI,Warm-Open,Jul,2014-07-19,903,Walleye,00: NONE,No Clip,18.3
2014,WI,Warm-Open,Jul,2014-07-19,903,Walleye,00: NONE,No Clip,18.6
2014,WI,Warm-Open,Jul,2014-07-20,903,Walleye,00: NONE,No Clip,23.5
2014,WI,Warm-Open,Jul,2014-07-20,903,Walleye,00: NONE,No Clip,17.1
2014,WI,Warm-Open,Jul,2014-07-20,903,Walleye,00: NONE,No Clip,15.7
2014,WI,Warm-Open,Jul,2014-07-20,903,Walleye,00: NONE,No Clip,20.2
2014,WI,Warm-Open,Jul,2014-07-20,903,Walleye,00: NONE,No Clip,15
2014,WI,Warm-Open,Jul,2014-07-20,903,Walleye,00: NONE,No Clip,16.5
2014,WI,Warm-Open,Jul,2014-07-20,903,Walleye,00: NONE,No Clip,17.5
2014,WI,Warm-Open,Jul,2014-07-20,903,Walleye,00: NONE,No Clip,17
2014,WI,Warm-Open,Jul,2014-07-20,903,Walleye,00: NONE,No Clip,17.5
2014,WI,Warm-Open,Jul,2014-07-26,903,Walleye,00: NONE,No Clip,20.4
2014,WI,Warm-Open,Jul,2014-07-26,903,Walleye,00: NONE,No Clip,19.2
2014,WI,Warm-Open,Jul,2014-07-26,903,Walleye,00: NONE,No Clip,18
2014,WI,Warm-Open,Jul,2014-07-26,903,Walleye,00: NONE,No Clip,16.6
2014,WI,Warm-Open,Jul,2014-07-20,903,Walleye,00: NONE,No Clip,16.8
2014,WI,Warm-Open,Jul,2014-07-20,903,Walleye,00: NONE,No Clip,15.4
2014,WI,Cold-Open,Jul,2014-07-20,903,Lake Trout,00: NONE,No Clip,26
2014,WI,Warm-Open,Jul,2014-07-20,903,Walleye,00: NONE,No Clip,19.6
2014,WI,Warm-Open,Jul,2014-07-20,903,Walleye,00: NONE,No Clip,15.9
2014,WI,Warm-Open,Jul,2014-07-20,903,Walleye,00: NONE,No Clip,15.3
2014,WI,Warm-Open,Jul,2014-07-20,903,Walleye,00: NONE,No Clip,16
2014,WI,Cold-Open,Jul,2014-07-20,903,Lake Trout,00: NONE,No Clip,32.8
2014,WI,Cold-Open,Jul,2014-07-20,903,Lake Trout,00: NONE,No Clip,20.6
2014,WI,Cold-Open,Jul,2014-07-20,903,Chinook,00: NONE,No Clip,18.9
2014,WI,Cold-Open,Jul,2014-07-20,903,Lake Trout,00: NONE,No Clip,20.2
2014,WI,Cold-Open,Jul,2014-07-20,903,Lake Trout,00: NONE,No Clip,26
2014,WI,Warm-Open,Jul,2014-07-20,903,Walleye,00: NONE,No Clip,17.1
2014,WI,Warm-Open,Jul,2014-07-20,903,Walleye,00: NONE,No Clip,17.9
2014,WI,Warm-Open,Jul,2014-07-20,903,Walleye,00: NONE,No Clip,17.7
2014,WI,Warm-Open,Jul,2014-07-20,903,Walleye,00: NONE,No Clip,17.9
2014,WI,Warm-Open,Jul,2014-07-21,903,Walleye,00: NONE,No Clip,22.6
2014,WI,Warm-Open,Jul,2014-07-21,903,Black Crappie,00: NONE,No Clip,12.4
2014,WI,Warm-Open,Jul,2014-07-21,903,Walleye,00: NONE,No Clip,23.6
2014,WI,Warm-Open,Jul,2014-07-21,903,Walleye,00: NONE,No Clip,17.7
2014,WI,Cold-Open,Jul,2014-07-21,903,Lake Trout,00: NONE,No Clip,25.7
2014,WI,Warm-Open,Jul,2014-07-21,903,Walleye,00: NONE,No Clip,17.9
2014,WI,Cold-Open,Jul,2014-07-21,903,Lake Trout,00: NONE,No Clip,17.2
2014,WI,Cold-Open,Jul,2014-07-21,903,Lake Trout,00: NONE,No Clip,17.9
2014,WI,Cold-Open,Jul,2014-07-21,903,Lake Trout,00: NONE,No Clip,23.4
2014,WI,Warm-Open,Jul,2014-07-21,903,Walleye,00: NONE,No Clip,18.7
2014,WI,Warm-Open,Jul,2014-07-21,903,Walleye,00: NONE,No Clip,15.3
2014,WI,Warm-Open,Jul,2014-07-21,903,Walleye,00: NONE,No Clip,23.1
2014,WI,Warm-Open,Jul,2014-07-21,903,Walleye,00: NONE,No Clip,18.5
2014,WI,Warm-Open,Jul,2014-07-21,903,Walleye,00: NONE,No Clip,17.6
2014,WI,Warm-Open,Jul,2014-07-21,903,Walleye,00: NONE,No Clip,15.5
2014,WI,Warm-Open,Jul,2014-07-21,903,Yellow Perch,00: NONE,No Clip,10.5
2014,WI,Warm-Open,Jul,2014-07-21,903,Walleye,00: NONE,No Clip,21.5
2014,WI,Warm-Open,Jul,2014-07-25,903,Walleye,00: NONE,No Clip,17.4
2014,WI,Warm-Open,Jul,2014-07-26,903,Walleye,00: NONE,No Clip,17.5
2014,WI,Warm-Open,Jul,2014-07-26,903,Walleye,00: NONE,No Clip,15.9
2014,WI,Warm-Open,Jul,2014-07-26,903,Black Crappie,00: NONE,No Clip,9.5
2014,WI,Warm-Open,Jul,2014-07-26,903,Northern Pike,00: NONE,No Clip,29.1
2014,WI,Warm-Open,Jul,2014-07-26,903,Walleye,00: NONE,No Clip,17.4
2014,WI,Warm-Open,Jul,2014-07-26,903,Walleye,00: NONE,No Clip,16.5
2014,WI,Warm-Open,Jul,2014-07-26,903,Yellow Perch,00: NONE,No Clip,10.9
2014,WI,Warm-Open,Jul,2014-07-26,903,Walleye,00: NONE,No Clip,17.6
2014,WI,Warm-Open,Jul,2014-07-26,903,Walleye,00: NONE,No Clip,17.4
2014,WI,Warm-Open,Jul,2014-07-26,903,Walleye,00: NONE,No Clip,22.2
2014,WI,Cold-Open,Jul,2014-07-26,903,Walleye,00: NONE,No Clip,17.3
2014,WI,Cold-Open,Jul,2014-07-26,903,Lake Trout,00: NONE,No Clip,17.9
2014,WI/MN,Cold-Open,Jul,2014-07-26,905,Chinook,00: NONE,No Clip,21.5
2014,WI,Warm-Open,Jul,2014-07-27,903,Walleye,00: NONE,No Clip,15
2014,WI,Warm-Open,Jul,2014-07-27,903,Walleye,00: NONE,No Clip,15
2014,WI,Warm-Open,Jul,2014-07-27,903,Walleye,00: NONE,No Clip,15.8
2014,WI,Warm-Open,Jul,2014-07-27,903,Walleye,00: NONE,No Clip,16.4
2014,WI,Warm-Open,Jul,2014-07-27,903,Walleye,00: NONE,No Clip,19.5
2014,WI,Warm-Open,Jul,2014-07-28,903,Walleye,00: NONE,No Clip,15.7
2014,WI,Warm-Open,Jul,2014-07-28,903,Walleye,00: NONE,No Clip,18.2
